642,0
643,0
644,0
645,0
646,48
647,0
648,48
649,0
650,0
651,48
652,0
653,48
654,48
655,48
656,48
657,46
658,46
659,46
660,46
661,46
662,48
663,0
664,48
665,48
666,0
667,0
668,48
669,48
670,0
671,48
672,48
673,0
674,46
675,0
676,0
677,48
678,48
679,0
680,48
681,48
682,43
683,48
684,0
685,0
686,0
687,0
688,48
689,48
690,48
691,48
692,48
693,0
694,0
695,48
696,48
697,48
698,48
699,48
700,48
701,48
702,48
703,48
704,48
705,48
706,48
707,44
708,0
709,48
710,48
711,48
712,48
713,48
714,48
715,0
716,41
717,43
718,0
719,48
720,48
721,48
722,48
723,48
724,48
725,0
726,48
727,0
728,48
729,48
730,0
731,48
732,48
733,48
734,48
735,48
736,48
737,48
738,0
739,0
740,0
741,48
742,48
743,0
744,48
745,48
746,0
747,48
748,48
749,48
750,48
751,48
752,48
753,48
754,0
755,48
756,0
757,48
758,48
759,0
760,0
761,48
762,0
763,0
764,48
765,48
766,48
767,0
768,48
769,48
770,0
771,48
772,48
773,0
774,48
775,0
776,0
777,48
778,0
779,48
780,48
781,48
782,0
783,48
784,48
785,48
786,0
787,48
788,48
789,0
790,48
791,48
792,48
793,44
794,48
795,48
796,0
797,48
798,48
799,48
800,48
801,48
802,0
803,48
804,0
805,0
806,0
807,48
808,48
809,48
810,45
811,48
812,48
813,0
814,48
815,48
816,0
817,48
818,48
819,48
820,48
821,48
822,0
823,48
824,48
825,0
826,48
827,48
828,48
829,48
830,48
831,0
832,48
833,48
834,0
835,0
836,48
837,0
838,48
839,0
840,0
841,48
842,48
843,48
844,48
845,45
846,45
847,0
848,0
849,48
850,48
851,0
852,48
853,48
854,0
855,48
856,0
857,0
858,48
859,46
860,48
861,0
862,0
863,48
864,48
865,48
866,48
867,48
868,0
869,48
870,0
871,0
872,48
873,48
874,48
875,48
876,48
877,48
878,48
879,0
880,0
881,0
882,48
883,48
884,0
885,48
886,44
887,48
888,48
889,48
890,48
891,0
892,48
893,0
894,48
895,0
896,46
897,0
898,48
899,0
900,48
901,48
902,48
903,0
904,48
905,48
906,48
907,48
908,48
909,48
910,48
911,48
912,0
913,48
914,0
915,48
916,48
917,48
918,0
919,0
920,48
921,48
922,48
923,48
924,48
925,0
926,48
927,48
928,48
929,48
930,0
931,48
932,0
933,48
934,48
935,48
936,48
937,0
938,0
939,48
940,48
941,48
942,48
943,48
944,48
945,48
946,0
947,48
948,48
949,48
950,48
951,48
952,48
953,48
954,48
955,0
956,48
957,48
958,0
959,48
960,44
961,44
962,48
963,44
964,44
965,48
966,0
967,48
968,48
969,48
970,48
971,48
972,0
973,48
974,0
975,0
976,48
977,0
978,48
979,0
980,48
981,48
982,48
983,41
984,48
985,48
986,48
987,0
988,0
989,48
990,48
991,48
992,48
993,0
994,0
995,48
996,0
997,48
998,0
999,0
